id,audio,text_id,text,normalized_text,phonetic_key,work,section,chapter,verse_id,part,chandas,chandas_engine_verdict,chandas_confidence,pada_count,syllable_count,laghu_guru,gana,yati,speaker,duration_seconds,sample_rate,channels,bit_depth,codec,audio_quality,qc_flags,snr_db_est,mapping_confidence,mapping_signal,duration_check,review_status,review_reason
km_fcac31ce3132,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.16.mp3,raghavendra_vijaya:sarga_1:16,"कलये कवनं किञ्चित्कवीनां सहवासतः
पाटीरगिरिसान्निध्यान्निम्बद्रुरिव सौरभम्",kalaye kavanaM kiYcitkavInAM sahavAsataH pAwIragirisAnniDyAnnimbadruriva sOraBam,kalaye kavanan kincitkavinan sahavasata pawiragirisaniDyaninbadruriva sOraBan,raghavendra_vijaya,sarga_1,1,16,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGLLGGG|LGGLLGLG|GGLLLGGG|GGLLLGLG,ससगग|यसलग|तसगग|तसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.376,48000,2,32,mp3 (mp3float),D,"[""clipping""]",23.3,1.0,dge_linked,plausible,auto_accepted,
km_7718b090dce2,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.17.mp3,raghavendra_vijaya:sarga_1:17,"दृष्टं गुरुप्रसदनमदृष्टं च फलं कृतेः
यथा स्विष्टकृतो ब्रह्मसूत्राद्यप्रणवस्य च",dfzwaM guruprasadanamadfzwaM ca PalaM kfteH yaTA svizwakfto brahmasUtrAdyapraRavasya ca,drswan guruprasadananadrswan ca Palan krte yaTa sviswakrto brahnasutradyapranavasya ca,raghavendra_vijaya,sarga_1,1,17,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGLLLL|LGGLLGLG|LGGLLGGL|GGGLLGLL,तभलल|यसलग|यसगल|मसलल,[],dge_linked:raghavendra_vijaya (unattributed),16.8,48000,2,32,mp3 (mp3float),B,"[""hot_peaks""]",23.9,1.0,dge_linked,plausible,auto_accepted,
km_99cec91a2956,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.18.mp3,raghavendra_vijaya:sarga_1:18,"श्रेयांसि श्रयते को वा प्रसादेन विना गुरोः
कैवल्यमिव गोविन्दकारुण्येन विना जनः",SreyAMsi Srayate ko vA prasAdena vinA guroH kEvalyamiva govindakAruRyena vinA janaH,sreyansi srayate ko va prasadena vina guro kEvalyaniva govindakarunyena vina jana,raghavendra_vijaya,sarga_1,1,18,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGG|LGGLLGLG|GGLLLGGL|GGGLLGLG,मसगग|यसलग|तसगल|मसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.04,48000,2,32,mp3 (mp3float),D,"[""clipping""]",17.8,1.0,dge_linked,plausible,auto_accepted,
km_3c84f632fb7f,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.19.mp3,raghavendra_vijaya:sarga_1:19,"कविताफलमन्यत्किं गुरूणां गुणवर्णनात्
अपवर्गं विनान्यत्किं ब्रह्मजिज्ञासने फलम्",kavitAPalamanyatkiM gurURAM guRavarRanAt apavargaM vinAnyatkiM brahmajijYAsane Palam,kavitaPalananyatkin gurunan gunavarnanat apavargan vinanyatkin brahnajijnasane Palan,raghavendra_vijaya,sarga_1,1,19,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGLLGGG|LGGLLGLG|LLGGLGGG|GLGGLGLG,ससगग|यसलग|सरगग|ररलग,[],dge_linked:raghavendra_vijaya (unattributed),17.04,48000,2,32,mp3 (mp3float),D,"[""clipping""]",18.9,1.0,dge_linked,plausible,auto_accepted,
km_8262c622f3e3,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.20.mp3,raghavendra_vijaya:sarga_1:20,"गुरुपादरजस्सङ्गाद्विमलं कवनं मम
कलुषं वारि कतकरजसा किं न निर्मलम्",gurupAdarajassaNgAdvimalaM kavanaM mama kaluzaM vAri katakarajasA kiM na nirmalam,gurupadarajasangadvinalan kavanan nana kalusan vari katakarajasa kin na nirnalan,raghavendra_vijaya,sarga_1,1,20,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LLGLLGGG|LLGLLGLL|LLGGLLLL|LLGGLGLG,ससगग|ससलल|सभलल|सरलग,[],dge_linked:raghavendra_vijaya (unattributed),16.728,48000,2,32,mp3 (mp3float),D,"[""clipping""]",19.8,1.0,dge_linked,plausible,auto_accepted,
km_09288fd567b3,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.21.mp3,raghavendra_vijaya:sarga_1:21,"रमणीयापि कविता न हृद्या यद्यसत्परा
निसर्गमधुरा दुष्टजिह्वासक्तेव शर्करा",ramaRIyApi kavitA na hfdyA yadyasatparA nisargamaDurA duzwajihvAsakteva SarkarA,rananiyapi kavita na hrdya yadyasatpara nisarganaDura duswajihvasakteva sarkara,raghavendra_vijaya,sarga_1,1,21,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LLGGLLLG|LGGGLGLG|LGLLLGGL|GGGGLGLG,सभलग|यरलग|जसगल|मरलग,[],dge_linked:raghavendra_vijaya (unattributed),16.488,48000,2,32,mp3 (mp3float),D,"[""clipping""]",22.0,1.0,dge_linked,plausible,auto_accepted,
km_0a1064fd20d0,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.22.mp3,raghavendra_vijaya:sarga_1:22,"अभव्यमपि मे काव्यं सेव्यं गुरुगुणाश्रयम्
घनाघनगतं वारि यथा लवणवारिधेः",aBavyamapi me kAvyaM sevyaM guruguRASrayam GanAGanagataM vAri yaTA lavaRavAriDeH,aBavyanapi ne kavyan sevyan gurugunasrayan GanaGanagatan vari yaTa lavanavariDe,raghavendra_vijaya,sarga_1,1,22,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLLLGGG|GGLLLGLG|LGLLLGGL|LGLLLGLG,जसगग|तसलग|जसगल|जसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.016,48000,2,32,mp3 (mp3float),D,"[""clipping""]",19.1,1.0,dge_linked,plausible,auto_accepted,
km_2de7a7ad98e5,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.23.mp3,raghavendra_vijaya:sarga_1:23,"अदोषाप्यगुणेत्युक्तिस्त्यक्तुं युक्ता न मे बुधैः
पतिव्रतागुणेत्येव पत्या किं त्यजते प्रिया",adozApyaguRetyuktistyaktuM yuktA na me buDEH pativratAguRetyeva patyA kiM tyajate priyA,adosapyagunetyuktistyaktun yukta na ne buDE pativratagunetyeva patya kin tyajate priya,raghavendra_vijaya,sarga_1,1,23,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGLLGGG|GGGGLGLG|LGLGLGGL|GGGLLGLG,यसगग|मरलग|जरगल|मसलग,[],dge_linked:raghavendra_vijaya (unattributed),16.608,48000,2,32,mp3 (mp3float),D,"[""clipping""]",22.9,1.0,dge_linked,plausible,auto_accepted,
km_edb5c50642f1,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.24.mp3,raghavendra_vijaya:sarga_1:24,"अदोषं गुणवद्धृश्यं सर्वैः सर्वार्थदायकम्
परं ब्रह्मेव यत्काव्यं श्रुत्युक्तं तत्तु दुर्लभम्",adozaM guRavadDfSyaM sarvEH sarvArTadAyakam paraM brahmeva yatkAvyaM SrutyuktaM tattu durlaBam,adosan gunavadDrsyan sarvE sarvarTadayakan paran brahneva yatkavyan srutyuktan tatu durlaBan,raghavendra_vijaya,sarga_1,1,24,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGLLGGG|GGGGLGLG|LGGGLGGG|GGGGLGLG,यसगग|मरलग|यरगग|मरलग,[],dge_linked:raghavendra_vijaya (unattributed),16.968,48000,2,32,mp3 (mp3float),D,"[""clipping""]",22.6,1.0,dge_linked,plausible,auto_accepted,
km_b660f9e7b733,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.25.mp3,raghavendra_vijaya:sarga_1:25,"काव्ये गवेषते कश्चिद्दोषमेव गुणं परः
पिचुमन्दं यथा काकः पिकश्चूतलतां यथा",kAvye gavezate kaSciddozameva guRaM paraH picumandaM yaTA kAkaH pikaScUtalatAM yaTA,kavye gavesate kascidosaneva gunan para picunandan yaTa kaka pikascutalatan yaTa,raghavendra_vijaya,sarga_1,1,25,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLGLGGG|GLGLLGLG|LLGGLGGG|LGGLLGLG,तरगग|रसलग|सरगग|यसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.016,48000,2,32,mp3 (mp3float),B,"[""hot_peaks""]",25.8,1.0,dge_linked,plausible,auto_accepted,
km_734c6d8ca6c6,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.26.mp3,raghavendra_vijaya:sarga_1:26,"अस्मद्गुरूणामाधिक्यं कविः को वाऽनुवर्णयेत्
तथापि तत्प्रसादेन भक्त्या किंचिद्वदाम्यहम्",asmadgurURAmADikyaM kaviH ko vA'nuvarRayet taTApi tatprasAdena BaktyA kiMcidvadAmyaham,asnadgurunanaDikyan kavi ko vanuvarnayet taTapi tatprasadena Baktya kincidvadanyahan,raghavendra_vijaya,sarga_1,1,26,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGGGGG|LGGGLGLG|LGLGLGGL|GGGGLGLG,तमगग|यरलग|जरगल|मरलग,[],dge_linked:raghavendra_vijaya (unattributed),16.896,48000,2,32,mp3 (mp3float),D,"[""clipping""]",21.0,1.0,dge_linked,plausible,auto_accepted,
km_ef4c2554716d,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.27.mp3,raghavendra_vijaya:sarga_1:27,"देवानामिब देवेन्द्रो यो दत्त इव योगिनाम्
दुग्धाब्धिरिव सिन्धूनां गुरूणामिव पूर्णधीः",devAnAmiba devendro yo datta iva yoginAm dugDAbDiriva sinDUnAM gurURAmiva pUrRaDIH,devananiba devendro yo data iva yoginan dugDabDiriva sinDunan gurunaniva purnaDi,raghavendra_vijaya,sarga_1,1,27,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGG|GGLLLGLG|GGLLLGGG|LGGLLGLG,मसगग|तसलग|तसगग|यसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.208,48000,2,32,mp3 (mp3float),D,"[""clipping""]",18.4,1.0,dge_linked,plausible,auto_accepted,
km_5cae74b3b95c,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.28.mp3,raghavendra_vijaya:sarga_1:28,"तिग्मांशुरिव तेजस्वी शीतांशुरिव शीतलः
यः सिन्धुरिव गम्भीरो धराधर इव स्थिरः",tigmAMSuriva tejasvI SItAMSuriva SItalaH yaH sinDuriva gamBIro DarADara iva sTiraH,tignansuriva tejasvi sitansuriva sitala ya sinDuriva ganBiro DaraDara iva sTira,raghavendra_vijaya,sarga_1,1,28,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLLLGGG|GGLLLGLG|GGLLLGGG|LGLLLGLG,तसगग|तसलग|तसगग|जसलग,[],dge_linked:raghavendra_vijaya (unattributed),16.344,48000,2,32,mp3 (mp3float),D,"[""clipping""]",21.4,1.0,dge_linked,plausible,auto_accepted,
km_ab1aeebd7f34,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.29.mp3,raghavendra_vijaya:sarga_1:29,"शारदाया दयामेव शास्त्राणां परिशीलने
विविधग्रन्थकरणे यः सहायं समाश्रितः",SAradAyA dayAmeva SAstrARAM pariSIlane viviDagranTakaraRe yaH sahAyaM samASritaH,saradaya dayaneva sastranan parisilane viviDagranTakarane ya sahayan sanasrita,raghavendra_vijaya,sarga_1,1,29,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GLGGLGGL|GGGLLGLG|LLGGLLLG|GLGGLGLG,ररगल|मसलग|सभलग|ररलग,[],dge_linked:raghavendra_vijaya (unattributed),16.272,48000,2,32,mp3 (mp3float),D,"[""clipping""]",22.0,1.0,dge_linked,plausible,auto_accepted,
km_627ce29b5703,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.30.mp3,raghavendra_vijaya:sarga_1:30,"वेदव्रजावनोद्युक्तं विद्यादेवी विलोक्य यम्
व्यस्मरद्गहुरूपेण तपस्यन्तं समीरणम्",vedavrajAvanodyuktaM vidyAdevI vilokya yam vyasmaradgahurUpeRa tapasyantaM samIraRam,vedavrajavanodyuktan vidyadevi vilokya yan vyasnaradgahurupena tapasyantan saniranan,raghavendra_vijaya,sarga_1,1,30,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLGLGGG|GGGGLGLG|GLGLLGGL|LGGGLGLG,तरगग|मरलग|रसगल|यरलग,[],dge_linked:raghavendra_vijaya (unattributed),17.112,48000,2,32,mp3 (mp3float),D,"[""clipping""]",20.9,1.0,dge_linked,plausible,auto_accepted,
km_cbf97d2a1845,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.31.mp3,raghavendra_vijaya:sarga_1:31,"कलिकालकलालूनमूलजालकला लता
यद्वागमृतसेकेन पुनस्सञ्जातपल्लवा",kalikAlakalAlUnamUlajAlakalA latA yadvAgamftasekena punassaYjAtapallavA,kalikalakalalunanulajalakala lata yadvaganrtasekena punasanjatapalava,raghavendra_vijaya,sarga_1,1,31,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGLLGGL|GLGLLGLG|GGLLLGGL|LGGGLGLG,ससगल|रसलग|तसगल|यरलग,[],dge_linked:raghavendra_vijaya (unattributed),16.656,48000,2,32,mp3 (mp3float),D,"[""clipping""]",21.5,1.0,dge_linked,plausible,auto_accepted,
km_7e251c1a27b4,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.32.mp3,raghavendra_vijaya:sarga_1:32,"ललाटरेखादम्भेन बिरुदाक्षरशालिनः
जयस्तम्भायिता यस्य प्रतिधीराः पराजिताः",lalAwareKAdamBena birudAkzaraSAlinaH jayastamBAyitA yasya pratiDIrAH parAjitAH,lalawareKadanBena birudaksarasalina jayastanBayita yasya pratiDira parajita,raghavendra_vijaya,sarga_1,1,32,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LGLGGGGL|LLGLLGLG|LGGGLGGG|LLGGLGLG,जमगल|ससलग|यरगग|सरलग,[],dge_linked:raghavendra_vijaya (unattributed),17.232,48000,2,32,mp3 (mp3float),D,"[""clipping""]",22.6,1.0,dge_linked,plausible,auto_accepted,
km_e89ee4648af2,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.33.mp3,raghavendra_vijaya:sarga_1:33,"श्रोतॄणां श्रवणान्यासन् यद्वागमृतसेवया
नित्यापि तदयोग्यत्वान्न तथाहीन्द्रियान्तरम्",SrotFRAM SravaRAnyAsan yadvAgamftasevayA nityApi tadayogyatvAnna taTAhIndriyAntaram,srotrnan sravananyasan yadvaganrtasevaya nityapi tadayogyatvana taTahindriyantaran,raghavendra_vijaya,sarga_1,1,33,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGG|GGLLLGLG|GGLLLGGG|LLGGLGLG,मसगग|तसलग|तसगग|सरलग,[],dge_linked:raghavendra_vijaya (unattributed),16.848,48000,2,32,mp3 (mp3float),B,"[""hot_peaks""]",20.8,1.0,dge_linked,plausible,auto_accepted,
km_2c1f64a69396,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.34.mp3,raghavendra_vijaya:sarga_1:34,"प्रतीपविद्वत्पाथोधिमथनोत्सवचुञ्चुना
वादमन्दरशैलेन येनावापि यशोमृतम्",pratIpavidvatpAToDimaTanotsavacuYcunA vAdamandaraSElena yenAvApi yaSomftam,pratipavidvatpaToDinaTanotsavacuncuna vadanandarasElena yenavapi yasonrtan,raghavendra_vijaya,sarga_1,1,34,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LGLGGGGL|LLGLLGLG|GLGLLGGL|GGGLLGLG,जमगल|ससलग|रसगल|मसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.232,48000,2,32,mp3 (mp3float),D,"[""clipping""]",20.7,1.0,dge_linked,plausible,auto_accepted,
km_2c559998cc36,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.35.mp3,raghavendra_vijaya:sarga_1:35,"हिरण्यगर्भमूर्तिस्थपुरुषस्येव यद्यशः
ततो बहिः प्रस्त्रमरं राजते रौप्यसंपुटम्",hiraRyagarBamUrtisTapuruzasyeva yadyaSaH tato bahiH prastramaraM rAjate rOpyasaMpuwam,hiranyagarBanurtisTapurusasyeva yadyasa tato bahi prastranaran rajate rOpyasanpuwan,raghavendra_vijaya,sarga_1,1,35,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LGLGLGGL|LLGGLGLG|LGLGGLLG|GLGGLGLG,जरगल|सरलग|जतलग|ररलग,[],dge_linked:raghavendra_vijaya (unattributed),17.376,48000,2,32,mp3 (mp3float),D,"[""clipping""]",28.2,1.0,dge_linked,plausible,auto_accepted,
km_ba33c0e23101,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.36.mp3,raghavendra_vijaya:sarga_1:36,"गुरुराद्यः स्वसिद्धान्तप्रतिष्ठापनपण्डितम्
श्रुत्वा यं व्यासनिकटे निश्चिन्त इव वर्तते",gururAdyaH svasidDAntapratizWApanapaRqitam SrutvA yaM vyAsanikawe niScinta iva vartate,gururadya svasidDantapratisWapanapanqitan srutva yan vyasanikawe niscinta iva vartate,raghavendra_vijaya,sarga_1,1,36,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LLGGLGGG|LGGLLGLG|GGGGLLLG|GGLLLGLG,सरगग|यसलग|मभलग|तसलग,[],dge_linked:raghavendra_vijaya (unattributed),17.112,48000,2,32,mp3 (mp3float),D,"[""clipping""]",23.4,1.0,dge_linked,plausible,auto_accepted,
km_c87931539314,kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv01.37.mp3,raghavendra_vijaya:sarga_1:37,"गोपायति दृढं यस्मिन्नवनीदेवताकुलम्
शयानः शेषशय्यायां निद्रातीव हरिश्चिरम्",gopAyati dfQaM yasminnavanIdevatAkulam SayAnaH SezaSayyAyAM nidrAtIva hariSciram,gopayati drQan yasninavanidevatakulan sayana sesasayayan nidrativa harisciran,raghavendra_vijaya,sarga_1,1,37,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLLLGGG|LLGGLGLG|LGGGLGGG|GGGLLGLG,तसगग|सरलग|यरगग|मसलग,[],dge_linked:raghavendra_vijaya (unattributed),16.752,48000,2,32,mp3 (mp3float),B,"[""hot_peaks""]",18.2,1.0,dge_linked,plausible,auto_accepted,
