audio,work_guess,section_guess,verse_guess,part,text_id,text,chandas,syllable_count,duration_seconds,duration_check,confidence,band,review_status,review_reason,signal,audio_quality,qc_flags,action
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.05.mp3,raghavendra_vijaya,sarga_2,5,full,raghavendra_vijaya:sarga_2:5,"सत्तर्कदीपावलिमप्युदारां सन्यायरत्नावलिमप्यनिन्द्याम्
भाष्यानुभाष्याशयबोधहेतू ततान यस्तार्किकमौलिरत्नम्",उपजाति,44,18.36,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.06.mp3,raghavendra_vijaya,sarga_2,6,full,raghavendra_vijaya:sarga_2:6,"व्याख्यासु यः पाणिनिसूत्रभाष्यव्याख्यादशां व्यञ्जयति स्म साक्षात्
छन्नो यवन्या प्रतिपादनेन सहस्रधा सूत्रपदाशयानाम्",उपजाति,44,18.048,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.07.mp3,raghavendra_vijaya,sarga_2,7,full,raghavendra_vijaya:sarga_2:7,"गुरोर्नियोगादधिगम्य राज्यं शिष्यस्तदीयो नृहरिव्रतीन्द्रः
गजेशकोशस्थितराममूर्तिं पूर्णप्रबोधाय समर्पयत्ताम्",उपजाति,44,18.912,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.08.mp3,raghavendra_vijaya,sarga_2,8,full,raghavendra_vijaya:sarga_2:8,"सा यत्र रामप्रतिमास्ति तत्र चतुःपुमर्थी सततं चकास्ति
आदिश्य चैवं गुरुणैव दत्तामानर्चयस्तामनिशं यमीन्द्रः",उपजाति,44,19.92,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.09.mp3,raghavendra_vijaya,sarga_2,9,full,raghavendra_vijaya:sarga_2:9,"अन्ते वसंतस्य गुरोरनेनासभाजवत्तां प्रतिमां वितीर्णाम्
संवर्धयन्नादिमसंप्रदायमन्योऽभवन्माधवकंसंयमीन्द्रः",अज्ञातम्,45,18.168,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.10.mp3,raghavendra_vijaya,sarga_2,10,full,raghavendra_vijaya:sarga_2:10,"मुनेरमुष्मादनवद्यबोधात्कृतोपदेशः प्रतिमां च गृह्णन्
क्षोभं विधातुं प्रतिवादिवाचमक्षोभ्यनामा मुनिराविरासीत्",उपजाति,44,18.912,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.11.mp3,raghavendra_vijaya,sarga_2,11,full,raghavendra_vijaya:sarga_2:11,"दृढासिना तत्त्वमसीतिवाचा सामर्थ्यभाजा परजीवभेदे
अवैदिकाम्यं मुनिरेष विदारण्यं शरण्यं कुदृशां बिभेद",अज्ञातम्,44,18.744,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.12.mp3,raghavendra_vijaya,sarga_2,12,full,raghavendra_vijaya:sarga_2:12,"तल्लब्धबोधो विमतैकबाधो जयैकभूर्जयतीर्थनामा
व्याचष्ट पूर्णप्रमतिप्रणीतं सर्वं प्रबन्धं सरसैर्वचोभिः",अज्ञातम्,43,18.96,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.13.mp3,raghavendra_vijaya,sarga_2,13,full,raghavendra_vijaya:sarga_2:13,"असौ कदाचिद्गृहिभावकाले विधाय धाटीं तुरगाधिरूढः
अक्षोभ्यतीर्थाश्रिततीरसीमामक्षोभ्यतीर्थां तटिनीमयासीत्",उपजाति,44,18.672,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.14.mp3,raghavendra_vijaya,sarga_2,14,full,raghavendra_vijaya:sarga_2:14,"अनुद्धृतं वारि समुद्धतश्रीः पीत्वा मुखेनैव तृषाकुलेन
मुनिं समीपे मननैकतानमसावनंसीदवलोक्य मूर्ध्ना",उपजाति,44,18.624,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.15.mp3,raghavendra_vijaya,sarga_2,15,full,raghavendra_vijaya:sarga_2:15,"अभ्यर्थितस्तेन मुनिः सभक्त्या संन्यासमन्यादृशवारिपानात्
अमंस्त तं पूर्णमतिप्रदिष्टं व्याख्यातृभावे वृषमन्यभावे",उपजाति,44,17.544,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.16.mp3,raghavendra_vijaya,sarga_2,16,full,raghavendra_vijaya:sarga_2:16,"विधाय तं संयमिनं प्रहृष्टे गुरौ तदीयारुषिताः पुनस्तम्
निन्युः पुरीं तत्र भयेन भार्या जनेन दृष्टः स तु शेषवेषः",उपजाति,44,18.312,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.17.mp3,raghavendra_vijaya,sarga_2,17,full,raghavendra_vijaya:sarga_2:17,"ततोऽतिविश्वासयुजा नगर्याः पित्रादिना बन्धुजनेन तूर्णम्
आनीय तस्मै मुनये स दत्तः शास्त्राण्यमुष्मादखिलानि लेभे",उपजाति,44,18.264,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.18.mp3,raghavendra_vijaya,sarga_2,18,full,raghavendra_vijaya:sarga_2:18,"तस्मादुपेता प्रतिमा हरेः सा क्रमेण सिद्धान्तसमृद्धिहेतुः
विद्याधिराजव्रतिनं कवीन्द्रं वागीशमस्मादपि रामचन्द्रम्",उपजाति,44,18.408,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping"", ""broadband_noise_floor""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.19.mp3,raghavendra_vijaya,sarga_2,19,full,raghavendra_vijaya:sarga_2:19,"अन्ते वसंतस्य नृसिंहदेवोपान्ते वसंतत्कृपया प्रतीतः
विजित्य सर्वान्विबुधेन्द्रयोगी बभौ हरेरर्पितजैत्रपत्रः",उपजाति,44,18.552,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.20.mp3,raghavendra_vijaya,sarga_2,20,full,raghavendra_vijaya:sarga_2:20,"जितारिरस्माद्रघुनन्दनोतस्ततः सुरेन्द्रव्रतिनो बभूवुः
पवित्रिताभूदखिला धरित्री चिरं गृहीतानशनव्रतैस्तैः",उपेन्द्रवज्रा,44,18.36,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.21.mp3,raghavendra_vijaya,sarga_2,21,full,raghavendra_vijaya:sarga_2:21,"विद्वद्धरोस्माद्विजयीन्द्रयोगी विद्यासु हृद्यास्वतुलप्रभावः
रत्नाभिषेकं किल रामराजात् प्राप्याम्ररुक्मीनकृताग्रहारान्",इन्द्रवज्रा,44,18.384,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.22.mp3,raghavendra_vijaya,sarga_2,22,full,raghavendra_vijaya:sarga_2:22,"वाक्ये पदे पादविलोचनोक्तौ व्यासीयशास्त्रे च कृतान्प्रबन्धान्
आस्तां बुधः श्रोतुमशेषमेषामाख्याः समाख्याददि पण्डितोऽसौ",इन्द्रवज्रा,44,18.192,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.23.mp3,raghavendra_vijaya,sarga_2,23,full,raghavendra_vijaya:sarga_2:23,"सा रामचन्द्रप्रतिमा जयीन्द्रात्सुधीन्द्रयोगीन्द्रमगात्क्रमेण
विस्तीर्णकीर्तिर्विभावावन्यां विख्यातविद्वज्जनवन्द्यपादः",अज्ञातम्,43,18.048,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.24.mp3,raghavendra_vijaya,sarga_2,24,full,raghavendra_vijaya:sarga_2:24,"पवित्रितामेष धरां वितन्वन् सञ्चारतो दिग्विजयपदेशात्
श्रीवेङ्कटक्ष्मापरणीसमक्षे वादेन विद्वेषिबुधान् विजिग्ये",अज्ञातम्,44,18.792,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.25.mp3,raghavendra_vijaya,sarga_2,25,full,raghavendra_vijaya:sarga_2:25,"समेत्य शङ्खादिमजैत्रचिह्नं नृपादमूष्मादपि सह्यजायाः
तटस्थितां तापससेवितां तां पुरीं प्रपेदे पुनरुक्तनाकाम्",उपेन्द्रवज्रा,44,18.6,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.26.mp3,raghavendra_vijaya,sarga_2,26,full,raghavendra_vijaya:sarga_2:26,"सदा परीता परिणाहवारिप्रवाहरीत्या भुवि सह्यपुत्र्याः
पराजिताखण्डलपट्टनश्रीर्या कुम्भघोणाभिधया समिन्धे",उपजाति,44,18.36,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.27.mp3,raghavendra_vijaya,sarga_2,27,full,raghavendra_vijaya:sarga_2:27,"पातालपर्यन्तनिविष्टमूलां वैरिञ्चगेहव्यतिलङ्घि मौलिम्
पीताम्बरां हाटकहारिशोभां मन्ये स लक्ष्मीं परदेवतां याम्",इन्द्रवज्रा,44,18.624,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/raghavendra_vijaya/rv02.28.mp3,raghavendra_vijaya,sarga_2,28,full,raghavendra_vijaya:sarga_2:28,"अध्यासिता राजतसालमध्यै आसारसौधच्छलमाधवेन
खेयाम्बुधौ क्षीरमये निविष्टश्वेतादिमद्वीपमयी रमा या",इन्द्रवज्रा,44,18.192,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,D,"[""clipping""]",none (spot-check optional)
